Brand,Model,Generation,Spec-model,Acceleration 0-100 km/h,1/4tb mile ET
Lada,2104,21044,17 sec ,17.962,
Lada,2108,21083,not known,,
Lada,2108,21083,not known,,
Lada,Granta,Granta I (facelift 2018) Sedan,11.2 sec ,17.308,
Lada,Granta,Granta I (facelift 2018) Sedan,12 sec ,16.387,
Lada,Granta,Granta I (facelift 2018) Sedan,10.5 sec ,16.387,
Lada,Granta,Granta I (facelift 2018) Sedan,13.1 sec ,16.86,
Lada,Granta,Granta I (facelift 2018) Sedan,11.6 sec ,17.547,
Landwind,SUV,SUV,20.916,,
Landwind,SUV,SUV,18.697,,
Lamborghini,Huracan,Huracan Performante,2.9 sec ,9.86,
Lexus,GX,"GX (J120, facelift 2007)",8.4 sec ,15.288,
Land Rover,Range Rover,Range Rover IV (facelift 2017),5.4 sec ,12.423,
Land Rover,Range Rover,Range Rover IV (facelift 2017),6.8 sec ,13.927,
Land Rover,Range Rover,Range Rover IV (facelift 2017),6.3 sec ,13.542,
Land Rover,Range Rover,Range Rover IV (facelift 2017),5.4 sec ,12.516,
Land Rover,Range Rover,Range Rover IV (facelift 2017),6.9 sec ,14.773,
Land Rover,Range Rover,Range Rover IV (facelift 2017),7.3 sec ,14.773,
Land Rover,Range Rover,Range Rover IV (facelift 2017),7.3 sec ,13.699,
Land Rover,Range Rover,Range Rover IV (facelift 2017),7.4 sec ,14.221,
Land Rover,Range Rover,Range Rover IV (facelift 2017),8 sec ,15.592,
Land Rover,Range Rover,Range Rover IV (facelift 2017),7.9 sec ,15.288,
Land Rover,Range Rover,Range Rover IV (facelift 2017),8 sec ,15.769,
Land Rover,Range Rover,Range Rover IV (facelift 2017),6.9 sec ,14.002,
Land Rover,Range Rover,Range Rover IV (facelift 2017),7.1 sec ,14.148,
Land Rover,Range Rover,Range Rover IV (facelift 2017),7.4 sec ,14.905,
Land Rover,Range Rover,Range Rover IV (facelift 2017),8.6 sec ,15.828,
Land Rover,Discovery,Discovery III,8.6 sec ,15.532,
Land Rover,Discovery,Discovery III,11.7 sec ,17.871,
Land Rover,Discovery,Discovery III,11.5 sec ,17.871,
Lada,2113,2113,17.5,,
Lada,2131,2131,22 sec ,19.378,
Lada,2131,2131,25 sec ,19.607,
Land Rover,Range Rover Velar,Range Rover Velar (facelift 2020),5.5 sec ,12.964,
Land Rover,Range Rover Velar,Range Rover Velar (facelift 2020),6.3 sec ,13.699,
Land Rover,Range Rover Velar,Range Rover Velar (facelift 2020),6.5 sec ,14.363,
Land Rover,Range Rover Velar,Range Rover Velar (facelift 2020),6.5 sec ,14.221,
Land Rover,Range Rover Velar,Range Rover Velar (facelift 2020),5.4 sec ,13.218,
Land Rover,Range Rover Velar,Range Rover Velar (facelift 2020),7.5 sec ,14.84,
Land Rover,Range Rover Velar,Range Rover Velar (facelift 2020),8.2 sec ,16.056,
Land Rover,Range Rover Velar,Range Rover Velar (facelift 2020),8.2 sec ,15.885,
Lotus,Elite,Elite (Type 83),not known,,
Lamborghini,Murcielago,Murcielago Roadster,3.85 sec ,not known,
Lotus,Evora,Evora GT4,11.287,,
Lamborghini,Murcielago,Murcielago LP640,3.4 sec ,10.811,
Lamborghini,Murcielago,Murcielago LP640,3.4 sec ,10.811,
Lada,2109,21099-20,14 sec ,17.547,
Lada,Granta,Granta I (facelift 2018) Combi,12.2 sec ,16.653,
Lada,Granta,Granta I (facelift 2018) Combi,10.7 sec ,16.653,
Lada,Granta,Granta I (facelift 2018) Combi,13.1 sec ,17.112,
Lada,Granta,Granta I (facelift 2018) Combi,11.9 sec ,17.78,
Lexus,LS,LS IV,6.3 sec ,13.049,
Lexus,LS,LS IV,5.7 sec ,13.134,
Lexus,LS,LS IV,6.3 sec ,13.542,
Lamborghini,Espada,Espada,12.699,,
Lamborghini,Espada,Espada,12.699,,
Lamborghini,Espada,Espada,12.608,,
Lada,Niva,Niva II,19 sec ,20.087,
Lancia,Gamma,Gamma Coupe,9.7 sec ,15.828,
Lada,Niva,Niva 3-door (facelift 2009),17 sec ,18.655,
Lamborghini,Aventador,Aventador LP 780-4 Ultimae Roadster,2.9 sec ,9.708,
Lada,Revolution,Revolution I,6.5 sec ,10.934,
Lada,Revolution,Revolution I,12.134,,
Lada,Niva,Niva Urban 3-door,17 sec ,18.529,
Lotus,Exige,Exige II,3.9 sec ,11.83,
Lotus,Exige,Exige II,5.2 sec ,12.608,
Lada,2110,21104,12 sec ,17.162,
Lada,2110,21104,12.5 sec ,17.062,
Lexus,RX,RX IV,8 sec ,14.502,
Lexus,RX,RX IV,7.7 sec ,14.292,
Lexus,RX,RX IV,14.502,,
Lexus,RX,RX IV,14.639,,
Lexus,RX,RX IV,14.502,,
Lexus,RX,RX IV,8.5 sec ,14.221,
Lexus,RX,RX IV,14.075,,
Lexus,RX,RX IV,14.292,,
Lexus,RX,RX IV,14.148,,
Lexus,RX,RX IV,9.5 sec ,15.592,
Lexus,RX,RX IV,9.2 sec ,15.411,
Lada,2328,2328,25 sec ,19.607,
Lada,2110,21108 Premier,13 sec ,17.357,
Lada,XRAY,XRAY,10.9 sec ,16.224,
Lada,XRAY,XRAY,10.4 sec ,16.224,
Lada,XRAY,XRAY,11.1 sec ,16.758,
Lada,XRAY,XRAY,11.4 sec ,16.962,
Lexus,CT,CT I (facelift 2017),10.3 sec ,16.653,
Land Rover,Discovery,Discovery II,12.8 sec ,16.809,
Land Rover,Discovery,Discovery II,11.7 sec ,16.809,
Land Rover,Discovery,Discovery II,17.1 sec ,18.655,
Land Rover,Discovery,Discovery II,15.3 sec ,18.655,
Lada,2107,21072,18 sec ,19.143,
Lexus,GS,GS II,5.9 sec ,13.463,
Lexus,GS,GS II,8.3 sec ,14.707,
Lexus,GS,GS II,8.2 sec ,14.97,
Lada,2103,21033,21 sec ,18.184,
Lamborghini,Revuelto,Revuelto (LB744),2.5 sec ,9.048,
Land Rover,Freelander,Freelander I Hard Top,11.1 sec ,15.652,
Land Rover,Freelander,Freelander I Hard Top,14.4 sec ,18.272,
Land Rover,Freelander,Freelander I Hard Top,12.6 sec ,17.452,
Land Rover,Discovery,Discovery IV,7.9 sec ,not known,
Land Rover,Discovery,Discovery IV,7.9 sec ,not known,
Land Rover,Discovery,Discovery IV,11.6 sec ,not known,
Land Rover,Discovery,Discovery IV,9.3 sec ,not known,
Land Rover,Discovery,Discovery IV,9.6 sec ,not known,
Land Rover,Discovery,Discovery IV,10.7 sec ,not known,
Land Rover,Discovery,Discovery IV,12.7 sec ,not known,
Land Rover,Discovery,Discovery IV,11.7 sec ,not known,
Lexus,UX,UX,7.5 sec ,15.769,
Lexus,UX,UX,8.7 sec ,15.769,
Lexus,UX,UX,8.5 sec ,15.592,
Lexus,UX,UX,9.2 sec ,15.472,
Land Rover,Range Rover,Range Rover III (facelift 2009),6.2 sec ,not known,
Land Rover,Range Rover,Range Rover III (facelift 2009),6.2 sec ,not known,
Land Rover,Range Rover,Range Rover III (facelift 2009),7.6 sec ,not known,
Land Rover,Range Rover,Range Rover III (facelift 2009),7.8 sec ,not known,
Land Rover,Range Rover,Range Rover III (facelift 2009),9.2 sec ,not known,
Land Rover,Defender,Defender 130 (L663),6.6 sec ,14.002,
Land Rover,Defender,Defender 130 (L663),8 sec ,15.411,
Land Rover,Defender,Defender 130 (L663),7.5 sec ,15.472,
Land Rover,Defender,Defender 130 (L663),7.5 sec ,15.411,
Land Rover,Defender,Defender 130 (L663),8.9 sec ,16.441,
Land Rover,Defender,Defender 130 (L663),8.9 sec ,16.387,
Lexus,GX,GX (J120),8.4 sec ,15.288,
Lexus,GX,GX (J120),8.4 sec ,15.288,
Lexus,GX,GX (J120),8.9 sec ,15.769,
Lada,2129,2129,25 sec ,19.378,
Lada,2129,2129,25 sec ,19.607,
Lamborghini,Huracan,Huracan Tecnica (facelift 2022),3.2 sec ,9.86,
Lexus,GS,GS II (facelift 2000),13.542,,
Lexus,GS,GS II (facelift 2000),6.3 sec ,13.927,
Lexus,GS,GS II (facelift 2000),7.6 sec ,14.905,
Land Rover,Defender,Defender 90 Works V8,5.8 sec ,not known,
Land Rover,Range Rover Sport,Range Rover Sport II (facelift 2017),4.5 sec ,12.034,
Land Rover,Range Rover Sport,Range Rover Sport II (facelift 2017),6.7 sec ,13.852,
Land Rover,Range Rover Sport,Range Rover Sport II (facelift 2017),5.3 sec ,12.423,
Land Rover,Range Rover Sport,Range Rover Sport II (facelift 2017),5.3 sec ,12.423,
Land Rover,Range Rover Sport,Range Rover Sport II (facelift 2017),6.9 sec ,14.639,
Land Rover,Range Rover Sport,Range Rover Sport II (facelift 2017),7.2 sec ,14.148,
Land Rover,Range Rover Sport,Range Rover Sport II (facelift 2017),7.2 sec ,14.148,
Land Rover,Range Rover Sport,Range Rover Sport II (facelift 2017),7.3 sec ,14.571,
Land Rover,Range Rover Sport,Range Rover Sport II (facelift 2017),7.3 sec ,14.571,
Land Rover,Range Rover Sport,Range Rover Sport II (facelift 2017),7.9 sec ,15.592,
Land Rover,Range Rover Sport,Range Rover Sport II (facelift 2017),5.9 sec ,13.382,
Land Rover,Range Rover Sport,Range Rover Sport II (facelift 2017),5.9 sec ,13.382,
Land Rover,Range Rover Sport,Range Rover Sport II (facelift 2017),6.6 sec ,13.852,
Land Rover,Range Rover Sport,Range Rover Sport II (facelift 2017),6.6 sec ,13.852,
Land Rover,Range Rover Sport,Range Rover Sport II (facelift 2017),6.9 sec ,14.002,
Land Rover,Range Rover Sport,Range Rover Sport II (facelift 2017),7.3 sec ,14.707,
Land Rover,Range Rover Sport,Range Rover Sport II (facelift 2017),7.3 sec ,14.707,
Land Rover,Range Rover Sport,Range Rover Sport II (facelift 2017),8.5 sec ,15.652,
Land Rover,Range Rover Sport,Range Rover Sport II (facelift 2017),8.5 sec ,15.652,
Land Rover,Range Rover Sport,Range Rover Sport II (facelift 2017),7.3 sec ,14.433,
Land Rover,Range Rover Sport,Range Rover Sport II (facelift 2017),7.3 sec ,14.433,
Land Rover,Range Rover Sport,Range Rover Sport II (facelift 2017),8.3 sec ,15.652,
Land Rover,Range Rover Sport,Range Rover Sport II (facelift 2017),8.3 sec ,15.652,
Land Rover,Range Rover Sport,Range Rover Sport II (facelift 2017),7.3 sec ,14.433,
Land Rover,Range Rover Sport,Range Rover Sport II (facelift 2017),7.3 sec ,14.433,
Lancia,Ypsilon,"Ypsilon (843, facelift 2006)",10.3 sec ,16.333,
Lancia,Ypsilon,"Ypsilon (843, facelift 2006)",11 sec ,17.162,
Lancia,Ypsilon,"Ypsilon (843, facelift 2006)",13.5 sec ,17.688,
Lancia,Ypsilon,"Ypsilon (843, facelift 2006)",13.5 sec ,17.688,
Lancia,Ypsilon,"Ypsilon (843, facelift 2006)",10.4 sec ,16.495,
Lancia,Ypsilon,"Ypsilon (843, facelift 2006)",10.9 sec ,16.495,
Lancia,Ypsilon,"Ypsilon (843, facelift 2006)",10.5 sec ,17.162,
Lancia,Ypsilon,"Ypsilon (843, facelift 2006)",11 sec ,17.162,
Lancia,Ypsilon,"Ypsilon (843, facelift 2006)",14 sec ,18.228,
Lancia,Ypsilon,"Ypsilon (843, facelift 2006)",14.5 sec ,18.228,
Lancia,Ypsilon,"Ypsilon (843, facelift 2006)",15.8 sec ,18.14,
Lancia,Ypsilon,"Ypsilon (843, facelift 2006)",16.8 sec ,19.023,
Lotus,Evora,Evora GT430,3.7 sec ,10.934,
Lotus,Evora,Evora GT430,3.8 sec ,10.934,
Lotus,Evora,Evora GT430,3.7 sec ,10.934,
Lotus,Evora,Evora GT430,3.8 sec ,10.934,
Lotus,Elise,Elise (Series 1),5.4 sec ,13.218,
Lotus,Elise,Elise (Series 1),5.9 sec ,13.621,
Lotus,Excel,Excel,7 sec ,13.927,
Lotus,Excel,Excel,not known,,
Lancia,Delta,"Delta I (831, facelift 1991)",5.7 sec ,13.927,
Lancia,Delta,"Delta I (831, facelift 1991)",6.9 sec ,14.639,
Lancia,Delta,"Delta I (831, facelift 1991)",11.3 sec ,16.911,
Lexus,LS,LS III,13.927,,
Lexus,LS,LS III,6.7 sec ,14.148,
Land Rover,Freelander,Freelander II (facelift 2010),11.2 sec ,17.357,
Land Rover,Freelander,Freelander II (facelift 2010),11.7 sec ,17.308,
Land Rover,Freelander,Freelander II (facelift 2010),9.5 sec ,16.056,
Land Rover,Freelander,Freelander II (facelift 2010),11.7 sec ,17.062,
Lada,Vesta,Vesta SW Cross,13.3 sec ,not known,
Lada,Vesta,Vesta SW Cross,11.2 sec ,not known,
Lada,Vesta,Vesta SW Cross,14.6 sec ,17.5,
Lada,Vesta,Vesta SW Cross,12.6 sec ,not known,
Lada,2105,21051,22 sec ,18.902,
Lada,Niva,Niva Bronto,18 sec ,18.902,
Lamborghini,Countach,Countach LPI 800-4,2.8 sec ,9.39,
Lexus,ES,"ES VII (XZ10, facelift 2021)",13.382,,
Lexus,ES,"ES VII (XZ10, facelift 2021)",15.035,,
Lexus,ES,"ES VII (XZ10, facelift 2021)",15.411,,
Lamborghini,Gallardo,Gallardo LP 550-2,3.9 sec ,10.557,
Lamborghini,Gallardo,Gallardo LP 550-2,3.9 sec ,10.425,
Lexus,GS,GS IV (facelift 2015),4.6 sec ,11.933,
Lexus,GS,GS IV (facelift 2015),11.933,,
Lexus,GS,GS IV (facelift 2015),5.9 sec ,13.301,
Lexus,GS,GS IV (facelift 2015),13.542,,
Lexus,GS,GS IV (facelift 2015),13.301,,
Lexus,GS,GS IV (facelift 2015),9 sec ,15.099,
Lexus,GS,GS IV (facelift 2015),14.639,,
Lexus,GS,GS IV (facelift 2015),14.433,,
Lexus,LX,LX I,16.601,,
Land Rover,Series I,Series I,not known,,
Land Rover,Series I,Series I,not known,,
Land Rover,Series I,Series I,not known,,
Lamborghini,Aventador,Aventador LP 750-4 Superveloce,2.8 sec ,9.552,
Lexus,LS,LS IV (facelift 2009),13.218,,
Lexus,LS,LS IV (facelift 2009),13.134,,
Lexus,LS,LS IV (facelift 2009),13.621,,
Lexus,IS,"IS III (XE30, facelift 2016)",13.134,,
Lexus,IS,"IS III (XE30, facelift 2016)",13.382,,
Lexus,IS,"IS III (XE30, facelift 2016)",8.3 sec ,14.639,
Lexus,IS,"IS III (XE30, facelift 2016)",14.148,,
Lexus,IS,"IS III (XE30, facelift 2016)",14.292,,
Lada,XRAY,XRAY Cross,10.9 sec ,16.653,
Lada,2101,21011,18 sec ,18.096,
Lexus,RZ,RZ,5.6 sec ,not known,
Land Rover,Range Rover,Range Rover IV,5.4 sec ,12.608,
Land Rover,Range Rover,Range Rover IV,6.8 sec ,13.699,
Land Rover,Range Rover,Range Rover IV,6.9 sec ,14.502,
Land Rover,Range Rover,Range Rover IV,7.9 sec ,15.411,
Land Rover,Range Rover,Range Rover IV,6.9 sec ,14.502,
Lexus,LF-Z,LF-Z Electrified Concept,3.0 sec ,11.933,
Lancia,Dedra,Dedra Station Wagon (835),10.3 sec ,16.333,
Lancia,Dedra,Dedra Station Wagon (835),10 sec ,16,
Lancia,Dedra,Dedra Station Wagon (835),13.3 sec ,not known,
Lancia,Dedra,Dedra Station Wagon (835),10.6 sec ,17.308,
Lancia,Dedra,Dedra Station Wagon (835),10.4 sec ,16.495,
Lancia,Dedra,Dedra Station Wagon (835),8 sec ,17.547,
Lancia,Dedra,Dedra Station Wagon (835),13.3 sec ,17.871,
Lada,2115,2115-91,9 sec ,14.905,
Land Rover,Range Rover,Range Rover III,9.2 sec ,15.652,
Land Rover,Range Rover,Range Rover III,13.6 sec ,18.315,
Lada,2110,21101,not known,,
Land Rover,Defender,Defender 90,not known,,
Land Rover,Defender,Defender 90,17.405,,
Land Rover,Defender,Defender 90,17.5 sec ,18.821,
Land Rover,Defender,Defender 90,18.1 sec ,18.697,
Land Rover,Defender,Defender 90,19.023,,
Land Rover,Defender,Defender 90,21.989,,
Land Rover,Defender,Defender 90,not known,,
Land Rover,Defender,Defender 90,20.475,,
Lotus,Evora,Evora S,4.7 sec ,12.134,
Lotus,Evora,Evora S,4.6 sec ,12.134,
Lada,2112,21122,14 sec ,17.871,
Lada,2108,21081,18 sec ,19.378,
Lancia,Montecarlo,Montecarlo (Type 137),9.3 sec ,15.225,
Landwind,X7,X7,15.943,,
Lada,2106,21063,not known,,
Land Rover,Discovery,Discovery V (facelift 2020),6.5 sec ,14.148,
Land Rover,Discovery,Discovery V (facelift 2020),6.5 sec ,14.075,
Land Rover,Discovery,Discovery V (facelift 2020),6.8 sec ,15.099,
Land Rover,Discovery,Discovery V (facelift 2020),6.8 sec ,14.97,
Land Rover,Discovery,Discovery V (facelift 2020),8.1 sec ,16.056,
Land Rover,Discovery,Discovery V (facelift 2020),8.1 sec ,15.943,
Land Rover,Discovery,Discovery V (facelift 2020),7.3 sec ,14.773,
Land Rover,Discovery,Discovery V (facelift 2020),7.3 sec ,14.639,
Lexus,IS,IS I Sportcross,8.4 sec ,14.639,
Lexus,IS,IS I Sportcross,not known,,
Lexus,IS,IS I Sportcross,9.5 sec ,15.885,
Lada,2103,2103,19 sec ,17.917,
Lada,Granta,Granta I (facelift 2018) Liftback,12.1 sec ,16.441,
Lada,Granta,Granta I (facelift 2018) Liftback,10.6 sec ,16.441,
Lada,Granta,Granta I (facelift 2018) Liftback,13.3 sec ,16.911,
Lada,Granta,Granta I (facelift 2018) Liftback,11.8 sec ,17.594,
Lancia,Delta,"Delta III (844, facelift 2011)",8.5 sec ,15.592,
Lancia,Delta,"Delta III (844, facelift 2011)",7.9 sec ,14.84,
Lancia,Delta,"Delta III (844, facelift 2011)",7.4 sec ,14.639,
Lancia,Delta,"Delta III (844, facelift 2011)",10.7 sec ,17.26,
Lancia,Delta,"Delta III (844, facelift 2011)",10.7 sec ,18.007,
Lancia,Delta,"Delta III (844, facelift 2011)",10.5 sec,16.86,
Lancia,Delta,"Delta III (844, facelift 2011)",9.8 sec ,16.86,
Lancia,Delta,"Delta III (844, facelift 2011)",9.2 sec ,16,
Lada,2101,21013,20 sec ,18.655,
Lamborghini,Aventador,Aventador LP 700-4 Roadster,3 sec ,10.007,
Land Rover,Discovery,Discovery V,5.6 sec ,12.788,
Land Rover,Discovery,Discovery V,5.6 sec ,12.788,
Land Rover,Discovery,Discovery V,8.1 sec ,15.532,
Land Rover,Discovery,Discovery V,8.1 sec ,15.532,
Land Rover,Discovery,Discovery V,7.1 sec ,14.002,
Land Rover,Discovery,Discovery V,7.1 sec ,14.002,
Land Rover,Discovery,Discovery V,7.5 sec ,14.707,
Land Rover,Discovery,Discovery V,7.5 sec ,14.905,
Land Rover,Discovery,Discovery V,7.5 sec ,14.707,
Land Rover,Discovery,Discovery V,7.5 sec ,14.905,
Land Rover,Discovery,Discovery V,10.5 sec ,17.211,
Land Rover,Discovery,Discovery V,10.5 sec ,17.211,
Land Rover,Discovery,Discovery V,7.7 sec ,14.502,
Land Rover,Discovery,Discovery V,7.7 sec ,14.639,
Land Rover,Discovery,Discovery V,7.7 sec ,14.502,
Land Rover,Discovery,Discovery V,7.7 sec ,14.502,
Land Rover,Discovery,Discovery V,8.3 sec ,15.652,
Land Rover,Discovery,Discovery V,8.7 sec ,15.652,
Land Rover,Discovery,Discovery V,8.3 sec ,15.652,
Land Rover,Discovery,Discovery V,8.3 sec ,15.652,
Lotus,2-Eleven,2-Eleven,4 sec ,10.811,
Lotus,3-Eleven,3-Eleven,3.4 sec ,9.86,
Lotus,3-Eleven,3-Eleven,3 sec ,9.39,
Lotus,3-Eleven,3-Eleven,3.2 sec ,9.708,
Lada,Priora,Priora I Sedan (facelift 2013),11.5 sec ,17.308,
Lada,Priora,Priora I Sedan (facelift 2013),12.5 sec ,18.007,
Lada,Priora,Priora I Sedan (facelift 2013),12.6 sec ,16.86,
Lada,Priora,Priora I Sedan (facelift 2013),11.5 sec ,16.86,
Lexus,ES,ES VII (XZ10),not known,,
Lexus,ES,ES VII (XZ10),not known,,
Lada,Niva,Niva Legend Bronto,18 sec ,18.902,
Lancia,Rally 037,Rally 037 Stradale,7 sec ,13.542,
Lada,2102,21023,20 sec ,18.529,
Lada,Largus,Largus Cross,13.5 sec ,17.688,
Lada,Largus,Largus Cross,13.1 sec ,17.357,
Lada,Granta,Granta I (facelift 2018) Hatchback,12.2 sec ,16.653,
Lada,Granta,Granta I (facelift 2018) Hatchback,10.7 sec ,16.653,
Lada,Granta,Granta I (facelift 2018) Hatchback,13.1 sec ,17.112,
Lada,Granta,Granta I (facelift 2018) Hatchback,11.9 sec ,17.78,
Lancia,Musa,Musa (facelift 2007),11.5 sec ,17.734,
Lancia,Musa,Musa (facelift 2007),9.9 sec ,16.653,
Lancia,Musa,Musa (facelift 2007),11.5 sec ,17.452,
Lancia,Musa,Musa (facelift 2007),11.5 sec ,17.452,
Lancia,Musa,Musa (facelift 2007),13.5 sec ,18.697,
Lancia,Musa,Musa (facelift 2007),13.5 sec ,18.697,
Lancia,Musa,Musa (facelift 2007),12.5 sec ,17.688,
Lancia,Musa,Musa (facelift 2007),12.5 sec ,17.641,
Lancia,Musa,Musa (facelift 2007),12.5 sec ,18.007,
Lancia,Musa,Musa (facelift 2007),12.5 sec ,17.962,
Lancia,Musa,Musa (facelift 2007),15.4 sec ,19.569,
Lancia,Musa,Musa (facelift 2007),15.4 sec ,19.531,
Lada,2109,21099,15 sec ,18.228,
Lexus,LM,LM,8.3 sec ,14.773,
Lexus,IS,IS IV (XE40),4.4 sec ,11.726,
Lexus,IS,IS IV (XE40),13.542,,
Lexus,IS,IS IV (XE40),13.382,,
Lexus,IS,IS IV (XE40),14.292,,
Lexus,IS,IS IV (XE40),14.502,,
Lamborghini,LM002,LM002,8.3 sec ,13.776,
Lada,2112,21121,not known,,
Lotus,Elite,Elite (Type 75),not known,,
Lexus,ES,ES V (XV40),6.8 sec ,13.699,
Lotus,Elan,Elan II (M100),7.2 sec ,13.852,
Lotus,Elan,Elan II (M100),7.2 sec ,14.148,
Lotus,Elan,Elan II (M100),8.2 sec ,14.84,
Lada,2114,2114,13 sec ,17.452,
Lada,2114,2114,13 sec ,17.5,
Lada,Largus,Largus Universal (facelift 2021),14.1 sec ,18.613,
Lada,Largus,Largus Universal (facelift 2021),14 sec ,18.228,
Lada,Largus,Largus Universal (facelift 2021),13.6 sec ,17.78,
Lada,Largus,Largus Universal (facelift 2021),13.5 sec ,not known,
Lotus,Elise,Elise (Series 3),4.6 sec ,12.328,
Lotus,Elise,Elise (Series 3),4.6 sec ,12.134,
Lotus,Elise,Elise (Series 3),4.6 sec ,12.232,
Lotus,Elise,Elise (Series 3),12.134,,
Lotus,Elise,Elise (Series 3),4.3 sec ,11.83,
Lotus,Elise,Elise (Series 3),6.5 sec ,13.927,
Lotus,Elise,Elise (Series 3),6.5 sec ,14.075,
Lancia,Delta,"Delta I (831, facelift 1982)",8.9 sec ,14.97,
Lancia,Delta,"Delta I (831, facelift 1982)",10.2 sec ,15.943,
Lancia,Delta,"Delta I (831, facelift 1982)",14.3 sec ,17.012,
Lancia,Delta,"Delta I (831, facelift 1982)",14.3 sec ,17.357,
Lamborghini,Murcielago,Murcielago LP640 Roadster,3.4 sec ,10.425,
Lada,Granta,Granta I Hatchback,13.5 sec ,16.911,
Lada,Granta,Granta I Hatchback,12.2 sec ,17.594,
Lada,Granta,Granta I Hatchback,12.3 sec ,16.441,
Lada,Granta,Granta I Hatchback,10.9 sec ,16.441,
Lamborghini,Sian,Sian Roadster,9.552,,
Lamborghini,Jalpa,Jalpa,6.4 sec ,13.699,
Lada,2102,2102,23 sec ,19.023,
Lotus,Eclat,Eclat,7.2 sec ,14.363,
Lotus,Eclat,Eclat,not known,,
Lexus,LS,LS I,8.2 sec ,14.292,
Lexus,LS,LS I,8.5 sec ,14.502,
Lotus,Evora,Evora GT410,4.2 sec ,11.287,
Lotus,Evora,Evora GT410,4.2 sec ,11.287,
Lexus,GS,GS III (facelift 2008),5.8 sec ,13.049,
Lexus,GS,GS III (facelift 2008),5.4 sec ,13.382,
Lexus,GS,GS III (facelift 2008),6 sec ,13.542,
Lexus,GS,GS III (facelift 2008),5.9 sec ,13.382,
Lexus,GS,GS III (facelift 2008),7.2 sec ,14.363,
Lotus,Evora,Evora 400,4.2 sec ,11.51,
Lotus,Evora,Evora 400,4.2 sec ,11.51,
Lexus,RX,RX V,13.699,,
Lexus,RX,RX V,7.0 sec ,14.639,
Lexus,RX,RX V,15.288,,
Lexus,RX,RX V,14.433,,
Lexus,RX,RX V,14.571,,
Lancia,Beta,Beta H.p.e. (828 BF),not known,,
Lancia,Beta,Beta H.p.e. (828 BF),not known,,
Lancia,Beta,Beta H.p.e. (828 BF),not known,,
Lancia,Beta,Beta H.p.e. (828 BF),not known,,
Lancia,Beta,Beta H.p.e. (828 BF),not known,,
Lancia,Ypsilon,"Ypsilon (846, facelift 2015)",11.4 sec ,16.911,
Lancia,Ypsilon,"Ypsilon (846, facelift 2015)",15 sec ,18.272,
Lancia,Ypsilon,"Ypsilon (846, facelift 2015)",14.5 sec ,18.272,
Lancia,Ypsilon,"Ypsilon (846, facelift 2015)",12.2 sec ,17.112,
Lancia,Ypsilon,"Ypsilon (846, facelift 2015)",13.1 sec ,18.096,
Lada,2106,21061,not known,,
Lada,1111 Oka,1111 Oka,30 sec ,21.21,
Lada,Niva,Niva 3-door (facelift 1993),17 sec ,18.613,
Lada,Niva,Niva 3-door (facelift 1993),19 sec ,18.821,
Land Rover,Range Rover,Range Rover V SWB,4.6 sec ,12.699,
Land Rover,Range Rover,Range Rover V SWB,5.5 sec ,13.301,
Land Rover,Range Rover,Range Rover V SWB,6.1 sec ,14.433,
Land Rover,Range Rover,Range Rover V SWB,4.6 sec ,12.699,
Land Rover,Range Rover,Range Rover V SWB,5.5 sec ,13.301,
Land Rover,Range Rover,Range Rover V SWB,5.8 sec ,13.699,
Land Rover,Range Rover,Range Rover V SWB,6 sec ,13.852,
Land Rover,Range Rover,Range Rover V SWB,6.3 sec ,14.221,
Land Rover,Range Rover,Range Rover V SWB,6.1 sec ,14.433,
Land Rover,Range Rover,Range Rover V SWB,6.9 sec ,15.225,
Land Rover,Range Rover,Range Rover V SWB,8.3 sec ,16.224,
Lada,2101,21012,27 sec ,18.655,
Lada,2101,21012,22 sec ,18.655,
Land Rover,Range Rover Evoque,Range Rover Evoque I coupe (facelift 2015),9 sec ,16,
Land Rover,Range Rover Evoque,Range Rover Evoque I coupe (facelift 2015),10 sec ,15.943,
Land Rover,Range Rover Evoque,Range Rover Evoque I coupe (facelift 2015),10 sec ,17.012,
Land Rover,Range Rover Evoque,Range Rover Evoque I coupe (facelift 2015),10.8 sec ,16.962,
Land Rover,Range Rover Evoque,Range Rover Evoque I coupe (facelift 2015),11.2 sec ,16.495,
Land Rover,Range Rover Evoque,Range Rover Evoque I coupe (facelift 2015),7.1 sec ,13.542,
Land Rover,Range Rover Evoque,Range Rover Evoque I coupe (facelift 2015),7.6 sec ,14.433,
Lexus,NX,NX I (AZ10),9.2 sec ,15.828,
Lexus,NX,NX I (AZ10),9.2 sec ,15.828,
Lexus,NX,NX I (AZ10),7.1 sec ,14.905,
Lexus,NX,NX I (AZ10),7.3 sec ,14.363,
Lancia,Gamma,Gamma,not known,,
Lexus,CT,CT I (facelift 2014),10.3 sec ,16.387,
Lada,2104,21043,not known,,
Lotus,Emira,Emira,4.2 sec ,not known,
Lotus,Emira,Emira,4.3 sec ,not known,
Lotus,Emira,Emira,4.4 sec ,12.034,
Land Rover,Range Rover Evoque,Range Rover Evoque I convertible (facelift 2015),10.3 sec ,16.809,
Land Rover,Range Rover Evoque,Range Rover Evoque I convertible (facelift 2015),12 sec ,17.871,
Land Rover,Range Rover Evoque,Range Rover Evoque I convertible (facelift 2015),8.6 sec ,15.225,
Lancia,Ypsilon,Ypsilon (846),11.4 sec ,16.911,
